account_id,gf_in_degree,gf_out_degree,gf_weighted_in_degree,gf_weighted_out_degree,gf_pagerank,gf_clustering_coefficient,gf_betweenness,gf_hub_score,gf_authority_score,gf_degree_ratio,gf_flow_ratio,gf_unique_in_neighbors,gf_unique_out_neighbors,gf_reciprocity,gf_in_cycle
9213428148,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
3864390494,2,7,2,8,2,3,7,1,5,1,1,2,7,3,0
1994358640,7,4,8,4,9,3,7,5,2,3,3,7,4,3,0
2250173515,7,4,3,4,3,3,7,5,9,3,3,7,4,3,0
171010991,7,4,5,4,7,3,7,5,6,3,3,7,4,3,0
4672238851,7,4,6,4,7,3,7,5,1,3,3,7,4,3,0
4486834198,7,4,3,4,3,3,7,5,0,3,3,7,4,3,0
2762156173,7,4,9,4,7,3,7,5,2,3,3,7,4,3,0
1234467342,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
1901342811,7,4,4,4,9,3,7,5,2,3,3,7,4,3,0
5526501282,7,4,3,4,4,3,7,5,0,3,3,7,4,3,0
7147057024,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
8061090900,7,4,5,4,9,3,7,5,2,3,3,7,4,3,0
4338613379,7,4,7,4,6,3,7,5,0,3,3,7,4,3,0
177549689,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
1270001621,7,4,6,4,9,3,7,5,7,3,3,7,4,3,0
962924938,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
662233327,7,4,4,4,9,3,7,5,2,3,3,7,4,3,0
1016831827,2,9,2,9,2,3,7,0,5,1,1,2,9,3,0
4426609846,7,4,4,4,3,3,7,5,0,3,3,7,4,3,0
6187140491,7,4,8,4,6,3,7,5,7,3,3,7,4,3,0
666206315,7,4,8,4,6,3,7,5,0,3,3,7,4,3,0
6650521414,7,4,7,4,7,3,7,5,1,3,3,7,4,3,0
6824856666,7,4,7,4,7,3,7,5,1,3,3,7,4,3,0
2165441466,2,9,2,7,2,3,7,9,5,1,1,2,9,3,0
5521124661,7,4,3,4,3,3,7,5,9,3,3,7,4,3,0
2280910564,2,7,2,8,2,3,7,8,5,1,1,2,7,3,0
5973531171,7,4,8,4,9,3,7,5,7,3,3,7,4,3,0
4517503934,7,4,7,4,5,3,7,5,8,3,3,7,4,3,0
9968223442,7,4,6,4,5,3,7,5,9,3,3,7,4,3,0
1485422671,2,7,2,8,2,3,7,8,5,1,1,2,7,3,0
8296984477,7,4,8,4,9,3,7,5,7,3,3,7,4,3,0
3662037234,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
1192294511,7,4,3,4,9,3,7,5,2,3,3,7,4,3,0
4668811342,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
2600536928,7,4,5,4,9,3,7,5,2,3,3,7,4,3,0
3635222590,7,4,5,4,9,3,7,5,8,3,3,7,4,3,0
4742825965,7,4,6,4,6,3,7,5,8,3,3,7,4,3,0
8748000145,2,7,2,7,2,3,7,1,5,1,1,2,7,3,0
7948334676,7,4,6,4,9,3,7,5,2,3,3,7,4,3,0
8792236537,7,4,9,4,7,3,7,5,2,3,3,7,4,3,0
3264035003,7,7,8,6,9,3,7,1,7,1,1,7,7,3,0
3350081911,7,4,5,4,9,3,7,5,2,3,3,7,4,3,0
8773322229,7,4,4,4,3,3,7,5,0,3,3,7,4,3,0
5329030389,7,4,6,4,5,3,7,5,0,3,3,7,4,3,0
8792548337,7,4,8,4,7,3,7,5,1,3,3,7,4,3,0
6540783616,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
6047344,7,4,4,4,9,3,7,5,3,3,3,7,4,3,0
2832344508,2,7,2,7,2,3,7,1,5,1,1,2,7,3,0
9053196871,7,4,6,4,9,3,7,5,2,3,3,7,4,3,0
4340594196,2,7,2,6,2,3,7,8,5,1,1,2,7,3,0
3831826964,7,4,5,4,9,3,7,5,7,3,3,7,4,3,0
5939286319,2,7,2,6,2,3,7,8,5,1,1,2,7,3,0
2031862427,7,4,5,4,9,3,7,5,7,3,3,7,4,3,0
2346849822,2,7,2,8,2,3,7,1,5,1,1,2,7,3,0
2554586133,7,4,9,4,9,3,7,5,2,3,3,7,4,3,0
1962781751,7,4,4,4,4,3,7,5,9,3,3,7,4,3,0
6819141974,7,4,5,4,6,3,7,5,9,3,3,7,4,3,0
2119185944,2,9,2,8,2,3,7,9,5,1,1,2,9,3,0
7191015555,7,4,5,4,5,3,7,5,8,3,3,7,4,3,0
2504446422,2,9,2,8,2,3,7,9,5,1,1,2,9,3,0
1327609991,7,4,4,4,4,3,7,5,8,3,3,7,4,3,0
2723006629,7,4,4,4,4,3,7,5,7,3,3,7,4,3,0
498037736,7,4,4,4,3,3,7,5,0,3,3,7,4,3,0
7724771884,2,7,2,6,2,3,7,0,5,1,1,2,7,3,0
6080519377,7,4,3,4,4,3,7,5,9,3,3,7,4,3,0
4367812240,2,7,2,9,2,3,7,1,5,1,1,2,7,3,0
3023677367,7,4,9,4,9,3,7,5,2,3,3,7,4,3,0
7448892564,7,4,4,4,7,3,7,5,1,3,3,7,4,3,0
6930224622,7,4,6,4,6,3,7,5,0,3,3,7,4,3,0
5460055862,2,9,2,8,2,3,7,1,5,1,1,2,9,3,0
8649253903,7,4,6,4,6,3,7,5,2,3,3,7,4,3,0
9451415442,2,9,2,7,2,3,7,0,5,1,1,2,9,3,0
8564968229,7,4,5,4,5,3,7,5,0,3,3,7,4,3,0
1350315263,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
9132851817,7,4,5,4,9,3,7,5,2,3,3,7,4,3,0
4706089158,2,7,2,6,2,3,7,8,5,1,1,2,7,3,0
5189315601,7,4,6,4,5,3,7,5,8,3,3,7,4,3,0
6397055846,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
9526252760,7,4,4,4,9,3,7,5,2,3,3,7,4,3,0
2050984342,7,4,3,4,3,3,7,5,1,3,3,7,4,3,0
35950061,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
4923444006,7,4,5,4,9,3,7,5,2,3,3,7,4,3,0
7915466311,7,7,8,8,9,3,7,1,1,1,1,7,7,3,0
456880398,7,4,8,4,9,3,7,5,2,3,3,7,4,3,0
8216345518,2,7,2,7,2,3,7,1,5,1,1,2,7,3,0
8402382892,7,4,6,4,9,3,7,5,2,3,3,7,4,3,0
8556941761,7,4,7,4,6,3,7,5,6,3,3,7,4,3,0
5236924520,7,4,5,4,5,3,7,5,6,3,3,7,4,3,0
1896356514,2,9,2,8,2,3,7,1,5,1,1,2,9,3,0
6880868074,7,4,7,4,8,3,7,5,2,3,3,7,4,3,0
3858153709,7,4,8,4,6,3,7,5,3,3,3,7,4,3,0
8163335930,7,4,6,4,5,3,7,5,9,3,3,7,4,3,0
5452845668,7,4,5,4,4,3,7,5,8,3,3,7,4,3,0
4362679372,7,4,8,4,7,3,7,5,7,3,3,7,4,3,0
8406802668,7,4,7,4,7,3,7,5,2,3,3,7,4,3,0
1451605130,2,7,2,7,2,3,7,9,5,1,1,2,7,3,0
4829515935,7,4,7,4,6,3,7,5,2,3,3,7,4,3,0
9828711146,7,4,9,4,8,3,7,5,9,3,3,7,4,3,0
8048407249,7,4,6,4,6,3,7,5,0,3,3,7,4,3,0
7659169011,7,4,6,4,6,3,7,5,9,3,3,7,4,3,0
6691788788,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
5502337648,7,4,6,4,9,3,7,5,7,3,3,7,4,3,0
434351836,2,7,2,7,2,3,7,1,5,1,1,2,7,3,0
5508707588,7,4,6,4,9,3,7,5,3,3,3,7,4,3,0
3710222835,2,7,2,9,2,3,7,1,5,1,1,2,7,3,0
8008975664,7,4,9,4,9,3,7,5,2,3,3,7,4,3,0
6320631591,7,4,9,4,7,3,7,5,9,3,3,7,4,3,0
2187508555,2,7,2,6,2,3,7,0,5,1,1,2,7,3,0
9464834019,7,7,6,8,6,3,7,0,9,1,1,7,7,4,1
5757521052,7,4,7,4,9,3,7,5,2,3,3,7,4,3,0
5362333481,2,7,2,9,2,3,7,8,5,1,1,2,7,3,0
3849886949,7,7,9,8,9,3,7,1,6,1,1,7,7,3,0
5865070887,7,9,8,7,9,3,7,0,7,1,1,7,9,4,1
9226919456,7,4,6,4,9,3,7,5,0,3,3,7,4,3,0
8268868235,2,7,2,6,2,3,7,8,5,1,1,2,7,3,0
8585752493,7,4,5,4,9,3,7,5,7,3,3,7,4,3,0
4728360742,7,4,8,4,7,3,7,5,7,3,3,7,4,3,0
163726511,2,7,2,7,2,3,7,0,5,1,1,2,7,3,0
9318540248,7,4,5,4,5,3,7,5,0,3,3,7,4,3,0
1455968018,2,9,2,9,2,3,7,0,5,1,1,2,9,3,0
8466010750,7,4,9,4,8,3,7,5,0,3,3,7,4,3,0
1358913161,7,4,9,4,7,3,7,5,8,3,3,7,4,3,0
8840821760,7,4,9,4,6,3,7,5,2,3,3,7,4,3,0
9529393886,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
3886185425,7,4,3,4,9,3,7,5,2,3,3,7,4,3,0
4032198194,7,4,7,4,6,3,7,5,1,3,3,7,4,3,0
5943971631,2,9,2,8,2,3,7,0,5,1,1,2,9,3,0
978822854,7,4,7,4,6,3,7,5,0,3,3,7,4,3,0
3666180263,7,4,9,4,6,3,7,5,6,3,3,7,4,3,0
1255229920,7,4,7,4,7,3,7,5,2,3,3,7,4,3,0
9668164753,7,4,8,4,7,3,7,5,8,3,3,7,4,3,0
1600056160,7,4,6,4,4,3,7,5,8,3,3,7,4,3,0
442420483,7,4,4,4,4,3,7,5,0,3,3,7,4,3,0
4117360221,7,4,4,4,3,3,7,5,9,3,3,7,4,3,0
3989145477,7,4,6,4,5,3,7,5,0,3,3,7,4,3,0
2789429840,2,7,2,8,2,3,7,1,5,1,1,2,7,3,0
6459938902,7,4,8,4,9,3,7,5,2,3,3,7,4,3,0
2427272520,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
5984812942,7,4,5,4,9,3,7,5,2,3,3,7,4,3,0
8775126459,2,9,2,6,2,3,7,0,5,1,1,2,9,3,0
8757558372,7,4,3,4,4,3,7,5,0,3,3,7,4,3,0
7270848848,2,7,2,7,2,3,7,1,5,1,1,2,7,3,0
809291546,7,4,6,4,9,3,7,5,2,3,3,7,4,3,0
8860264364,7,4,3,4,3,3,7,5,1,3,3,7,4,3,0
3072616316,2,9,2,6,2,3,7,0,5,1,1,2,9,3,0
4344906077,7,4,3,4,5,3,7,5,1,3,3,7,4,3,0
8489968202,7,4,6,4,7,3,7,5,9,3,3,7,4,3,0
9723285806,7,4,9,4,8,3,7,5,7,3,3,7,4,3,0
6732746447,7,4,5,4,5,3,7,5,0,3,3,7,4,3,0
6073202631,7,4,4,4,3,3,7,5,0,3,3,7,4,3,0
5745495845,7,4,5,4,4,3,7,5,0,3,3,7,4,3,0
1367122747,2,9,2,7,2,3,7,0,5,1,1,2,9,3,0
7702223731,7,4,4,4,4,3,7,5,0,3,3,7,4,3,0
7315726376,7,4,7,4,5,3,7,5,0,3,3,7,4,3,0
3635623784,7,4,8,4,6,3,7,5,0,3,3,7,4,3,0
3342534550,7,9,9,6,9,3,7,9,6,1,1,7,9,3,0
8574077712,7,4,4,4,9,3,7,5,9,3,3,7,4,3,0
5855810955,7,4,9,4,6,3,7,5,0,3,3,7,4,3,0
1588296328,7,4,7,4,6,3,7,5,0,3,3,7,4,3,0
3218458883,2,9,2,7,2,3,7,9,5,1,1,2,9,3,0
876597477,7,4,4,4,4,3,7,5,8,3,3,7,4,3,0
820103535,7,4,6,4,5,3,7,5,0,3,3,7,4,3,0
2300067053,2,9,2,9,2,3,7,9,5,1,1,2,9,3,0
9887926998,7,4,9,4,8,3,7,5,9,3,3,7,4,3,0
1316732319,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
6121087167,7,4,7,4,9,3,7,5,7,3,3,7,4,3,0
9799441266,7,4,5,4,4,3,7,5,8,3,3,7,4,3,0
318124529,7,4,6,4,3,3,7,5,1,3,3,7,4,3,0
8986391017,2,7,2,8,2,3,7,8,5,1,1,2,7,3,0
4088891647,7,4,8,4,9,3,7,5,7,3,3,7,4,3,0
5805483278,2,9,2,8,2,3,7,9,5,1,1,2,9,3,0
7280743162,7,4,6,4,6,3,7,5,8,3,3,7,4,3,0
8563463003,2,7,2,6,2,3,7,8,5,1,1,2,7,3,0
689793125,7,4,3,4,9,3,7,5,7,3,3,7,4,3,0
5636107211,7,4,6,4,6,3,7,5,9,3,3,7,4,3,0
2839543617,7,4,6,4,7,3,7,5,9,3,3,7,4,3,0
1090195898,7,4,8,4,6,3,7,5,9,3,3,7,4,3,0
3466278150,7,4,6,4,3,3,7,5,0,3,3,7,4,3,0
1102225311,7,4,4,4,5,3,7,5,8,3,3,7,4,3,0
6704335083,7,4,4,4,5,3,7,5,8,3,3,7,4,3,0
6765202264,2,9,2,8,2,3,7,9,5,1,1,2,9,3,0
3202966466,7,4,7,4,7,3,7,5,9,3,3,7,4,3,0
5989670554,7,4,9,4,9,3,7,5,0,3,3,7,4,3,0
6684951705,7,4,8,4,7,3,7,5,7,3,3,7,4,3,0
8334202664,7,4,6,4,6,3,7,5,8,3,3,7,4,3,0
2493909644,7,4,7,4,5,3,7,5,1,3,3,7,4,3,0
8657440457,7,4,3,4,3,3,7,5,6,3,3,7,4,3,0
345500516,7,4,9,4,7,3,7,5,1,3,3,7,4,3,0
1829318681,7,4,6,4,6,3,7,5,1,3,3,7,4,3,0
9562351777,7,4,5,4,3,3,7,5,9,3,3,7,4,3,0
1258505054,2,9,2,9,2,3,7,9,5,1,1,2,9,3,0
1884775227,7,4,6,4,4,3,7,5,8,3,3,7,4,3,0
8577989450,2,7,2,9,2,3,7,9,5,1,1,2,7,3,0
966542071,2,9,2,9,2,3,7,0,5,1,1,2,9,3,0
8871702761,7,4,9,4,6,3,7,5,1,3,3,7,4,3,0
8841948826,7,4,4,4,5,3,7,5,7,3,3,7,4,3,0
1304460439,7,4,9,4,7,3,7,5,1,3,3,7,4,3,0
8619990433,2,9,2,8,2,3,7,0,5,1,1,2,9,3,0
6504583779,7,4,7,4,7,3,7,5,2,3,3,7,4,3,0
9582582672,7,4,8,4,6,3,7,5,7,3,3,7,4,3,0
2963546095,7,4,5,4,6,3,7,5,0,3,3,7,4,3,0
9046249381,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
7607319177,7,4,5,4,9,3,7,5,3,3,3,7,4,3,0
7888688848,2,9,2,8,2,3,7,0,5,1,1,2,9,3,0
4916701778,7,4,5,4,5,3,7,5,0,3,3,7,4,3,0
2428399406,7,4,9,4,8,3,7,5,2,3,3,7,4,3,0
7672688132,7,4,6,4,3,3,7,5,0,3,3,7,4,3,0
9008889154,7,4,8,4,7,3,7,5,1,3,3,7,4,3,0
1613672785,7,4,5,4,5,3,7,5,9,3,3,7,4,3,0
7429600131,7,7,6,6,6,3,7,9,2,1,1,7,7,4,1
6819594685,2,7,2,6,2,3,7,8,5,1,1,2,7,3,0
4712790706,7,4,4,4,9,3,7,5,7,3,3,7,4,3,0
4928890162,7,4,7,4,7,3,7,5,7,3,3,7,4,3,0
952810697,7,7,9,7,9,3,7,9,0,1,1,7,7,4,1
8642956874,2,9,2,9,2,3,7,9,5,1,1,2,9,3,0
5510997565,7,4,5,4,4,3,7,5,8,3,3,7,4,3,0
8217106067,7,4,7,4,5,3,7,5,9,3,3,7,4,3,0
1706129495,2,9,2,7,2,3,7,0,5,1,1,2,9,3,0
4231479473,7,4,6,4,7,3,7,5,1,3,3,7,4,3,0
5392325539,7,4,6,4,4,3,7,5,9,3,3,7,4,3,0
9827991291,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
1516866366,7,4,6,4,9,3,7,5,8,3,3,7,4,3,0
3021836706,2,9,2,6,2,3,7,9,5,1,1,2,9,3,0
9958693409,7,4,3,4,4,3,7,5,9,3,3,7,4,3,0
2670288248,2,7,2,9,2,3,7,0,5,1,1,2,7,3,0
5085089605,7,4,6,4,6,3,7,5,9,3,3,7,4,3,0
4526443233,7,4,6,4,6,3,7,5,7,3,3,7,4,3,0
4951345941,7,4,6,4,5,3,7,5,9,3,3,7,4,3,0
1504757789,7,4,5,4,7,3,7,5,1,3,3,7,4,3,0
467979009,7,4,7,4,7,3,7,5,1,3,3,7,4,3,0
8276749276,7,4,3,4,3,3,7,5,9,3,3,7,4,3,0
8981776039,2,7,2,6,2,3,7,0,5,1,1,2,7,3,0
4516814322,7,4,5,4,9,3,7,5,1,3,3,7,4,3,0
7800524106,2,9,2,8,2,3,7,0,5,1,1,2,9,3,0
7321457481,7,4,5,4,4,3,7,5,2,3,3,7,4,3,0
4376328790,2,7,2,9,2,3,7,8,5,1,1,2,7,3,0
6275256478,7,4,9,4,9,3,7,5,8,3,3,7,4,3,0
5691144668,7,4,5,4,4,3,7,5,1,3,3,7,4,3,0
8845566511,7,4,8,4,7,3,7,5,2,3,3,7,4,3,0
5979579285,7,4,8,4,6,3,7,5,8,3,3,7,4,3,0
5713873809,7,4,7,4,6,3,7,5,8,3,3,7,4,3,0
9739207351,2,7,2,9,2,3,7,8,5,1,1,2,7,3,0
5463080401,7,4,9,4,9,3,7,5,6,3,3,7,4,3,0
5846687093,2,9,2,9,2,3,7,9,5,1,1,2,9,3,0
6079504961,7,4,4,4,4,3,7,5,8,3,3,7,4,3,0
1920025077,7,4,5,4,9,3,7,5,8,3,3,7,4,3,0
2535161573,7,4,7,4,6,3,7,5,8,3,3,7,4,3,0
753326876,7,4,3,4,9,3,7,5,1,3,3,7,4,3,0
2329957250,7,4,3,4,3,3,7,5,6,3,3,7,4,3,0
5361645530,7,4,9,4,6,3,7,5,2,3,3,7,4,3,0
9484107724,7,4,8,4,6,3,7,5,8,3,3,7,4,3,0
1987376007,7,7,4,8,6,3,7,8,9,1,1,7,7,4,1
1965296882,7,4,4,4,5,3,7,5,0,3,3,7,4,3,0
8327801200,7,4,5,4,4,3,7,5,2,3,3,7,4,3,0
7334868562,7,4,6,4,6,3,7,5,0,3,3,7,4,3,0
3894950425,7,4,9,4,8,3,7,5,0,3,3,7,4,3,0
383846855,7,4,7,4,5,3,7,5,0,3,3,7,4,3,0
1642469844,7,4,6,4,5,3,7,5,2,3,3,7,4,3,0
7159894353,2,9,2,7,2,3,7,0,5,1,1,2,9,3,0
8820722964,7,4,6,4,6,3,7,5,0,3,3,7,4,3,0
7344153702,7,4,7,4,7,3,7,5,0,3,3,7,4,3,0
9773732709,7,4,9,4,7,3,7,5,2,3,3,7,4,3,0
2300994541,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
5875452075,7,4,7,4,9,3,7,5,7,3,3,7,4,3,0
7319023761,7,4,7,4,4,3,7,5,6,3,3,7,4,3,0
1521845887,7,4,6,4,4,3,7,5,7,3,3,7,4,3,0
9580938910,7,4,6,4,3,3,7,5,2,3,3,7,4,3,0
8772508254,2,9,2,7,2,3,7,9,5,1,1,2,9,3,0
4724169500,7,4,4,4,5,3,7,5,8,3,3,7,4,3,0
8499750680,2,9,2,8,2,3,7,0,5,1,1,2,9,3,0
5019941394,7,4,8,4,7,3,7,5,1,3,3,7,4,3,0
973767727,7,4,8,4,7,3,7,5,2,3,3,7,4,3,0
6615770295,7,4,7,4,6,3,7,5,0,3,3,7,4,3,0
1859658280,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
6027287800,7,4,3,4,9,3,7,5,3,3,3,7,4,3,0
898659170,7,4,3,4,3,3,7,5,6,3,3,7,4,3,0
8270330140,7,4,7,4,5,3,7,5,8,3,3,7,4,3,0
8886498932,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
9294143640,7,4,5,4,9,3,7,5,2,3,3,7,4,3,0
1988844117,2,9,2,7,2,3,7,1,5,1,1,2,9,3,0
9119768554,7,4,4,4,5,3,7,5,2,3,3,7,4,3,0
3182627502,7,4,4,4,3,3,7,5,0,3,3,7,4,3,0
3324724955,7,4,4,4,7,3,7,5,1,3,3,7,4,3,0
6595686583,2,7,2,8,2,3,7,1,5,1,1,2,7,3,0
7367521088,7,4,8,4,9,3,7,5,2,3,3,7,4,3,0
8406607814,7,4,5,4,4,3,7,5,8,3,3,7,4,3,0
1057063938,7,4,8,4,7,3,7,5,0,3,3,7,4,3,0
8566680438,7,4,4,4,3,3,7,5,0,3,3,7,4,3,0
1409558090,7,7,5,8,9,3,7,9,8,1,1,7,7,4,1
5137295050,2,7,2,9,2,3,7,1,5,1,1,2,7,3,0
8090109103,2,9,2,8,2,3,7,9,5,1,1,2,9,3,0
2604183607,7,4,4,4,4,3,7,5,8,3,3,7,4,3,0
288717077,7,4,7,4,9,3,7,5,8,3,3,7,4,3,0
8115652816,2,7,2,9,2,3,7,8,5,1,1,2,7,3,0
7409272275,7,4,9,4,9,3,7,5,7,3,3,7,4,3,0
576831502,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
4041176282,7,4,3,4,9,3,7,5,1,3,3,7,4,3,0
1311857723,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
3162803269,7,4,3,4,9,3,7,5,1,3,3,7,4,3,0
5639936726,7,4,4,4,3,3,7,5,2,3,3,7,4,3,0
3006495344,2,7,2,8,2,3,7,1,5,1,1,2,7,3,0
7185053729,7,4,8,4,9,3,7,5,2,3,3,7,4,3,0
8532959711,7,4,9,4,6,3,7,5,1,3,3,7,4,3,0
871028965,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
5199861399,7,4,5,4,9,3,7,5,2,3,3,7,4,3,0
6836878155,7,4,8,4,6,3,7,5,0,3,3,7,4,3,0
956131093,7,4,6,4,5,3,7,5,8,3,3,7,4,3,0
9635076258,7,4,9,4,7,3,7,5,1,3,3,7,4,3,0
5952215333,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
536966012,7,4,3,4,9,3,7,5,2,3,3,7,4,3,0
5652917845,7,4,4,4,4,3,7,5,1,3,3,7,4,3,0
2501275555,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
1989340356,7,4,7,4,9,3,7,5,7,3,3,7,4,3,0
4434490385,7,4,6,4,6,3,7,5,8,3,3,7,4,3,0
7633336562,7,4,7,4,6,3,7,5,9,3,3,7,4,3,0
152400563,2,7,2,9,2,3,7,1,5,1,1,2,7,3,0
3613428542,7,4,9,4,9,3,7,5,2,3,3,7,4,3,0
6391032320,7,4,5,4,6,3,7,5,9,3,3,7,4,3,0
87286239,2,7,2,7,2,3,7,1,5,1,1,2,7,3,0
7126923123,7,4,7,4,9,3,7,5,1,3,3,7,4,3,0
234737197,2,9,2,7,2,3,7,9,5,1,1,2,9,3,0
2788820144,7,4,4,4,4,3,7,5,9,3,3,7,4,3,0
7639859906,7,4,5,4,4,3,7,5,2,3,3,7,4,3,0
517668615,7,4,7,4,8,3,7,5,0,3,3,7,4,3,0
5765532192,7,4,6,4,8,3,7,5,0,3,3,7,4,3,0
1951486083,7,4,4,4,5,3,7,5,3,3,3,7,4,3,0
1055267679,2,9,2,7,2,3,7,0,5,1,1,2,9,3,0
2904932467,7,4,5,4,7,3,7,5,0,3,3,7,4,3,0
8175354792,7,4,4,4,4,3,7,5,0,3,3,7,4,3,0
5811241291,7,4,9,4,4,3,7,5,0,3,3,7,4,3,0
617098479,2,9,2,9,2,3,7,9,5,1,1,2,9,3,0
2228119852,7,4,8,4,7,3,7,5,8,3,3,7,4,3,0
9369792931,2,9,2,9,2,3,7,1,5,1,1,2,9,3,0
220253905,7,4,5,4,3,3,7,5,3,3,3,7,4,3,0
7571685131,2,7,2,7,2,3,7,1,5,1,1,2,7,3,0
6954349558,7,4,7,4,9,3,7,5,1,3,3,7,4,3,0
4619511089,7,7,6,7,7,3,7,0,2,1,1,7,7,4,1
9849143890,7,4,5,4,6,3,7,5,7,3,3,7,4,3,0
9936851580,2,7,2,6,2,3,7,8,5,1,1,2,7,3,0
262643070,7,4,5,4,9,3,7,5,6,3,3,7,4,3,0
562508244,7,9,8,8,9,3,7,0,2,1,1,7,9,3,0
9034752584,7,4,6,4,6,3,7,5,1,3,3,7,4,3,0
4234941692,7,4,4,4,3,3,7,5,9,3,3,7,4,3,0
4435058191,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
22748847,7,4,6,4,9,3,7,5,7,3,3,7,4,3,0
1995885953,7,4,9,4,7,3,7,5,9,3,3,7,4,3,0
3423799664,2,7,2,9,2,3,7,8,5,1,1,2,7,3,0
5264385492,7,4,9,4,9,3,7,5,8,3,3,7,4,3,0
8878110773,7,4,4,4,4,3,7,5,1,3,3,7,4,3,0
8297963097,7,4,5,4,4,3,7,5,1,3,3,7,4,3,0
3301341711,2,7,2,6,2,3,7,8,5,1,1,2,7,3,0
1836430712,7,4,5,4,9,3,7,5,8,3,3,7,4,3,0
1842257835,7,4,7,4,9,3,7,5,2,3,3,7,4,3,0
1506081098,7,4,6,4,4,3,7,5,2,3,3,7,4,3,0
8014009994,7,4,3,4,3,3,7,5,1,3,3,7,4,3,0
6949951188,7,4,4,4,5,3,7,5,8,3,3,7,4,3,0
5926005349,7,4,5,4,3,3,7,5,9,3,3,7,4,3,0
7599071867,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
3961153936,7,4,6,4,9,3,7,5,8,3,3,7,4,3,0
5018209713,2,7,2,8,2,3,7,1,5,1,1,2,7,3,0
5353460513,7,4,8,4,9,3,7,5,1,3,3,7,4,3,0
8573369600,7,4,4,4,6,3,7,5,1,3,3,7,4,3,0
146872147,2,7,2,7,2,3,7,8,5,1,1,2,7,3,0
2085555874,7,4,7,4,9,3,7,5,7,3,3,7,4,3,0
2620999434,7,4,8,4,5,3,7,5,1,3,3,7,4,3,0
5464074066,2,7,2,8,2,3,7,0,5,1,1,2,7,3,0
6800080769,7,4,9,4,6,3,7,5,2,3,3,7,4,3,0
687133847,7,4,6,4,5,3,7,5,8,3,3,7,4,3,0
4920186584,2,7,2,8,2,3,7,8,5,1,1,2,7,3,0
2337455182,2,9,2,7,2,3,7,1,5,1,1,2,9,3,0
1010268738,7,4,7,4,7,3,7,5,2,3,3,7,4,3,0
8254182561,2,9,2,6,2,3,7,1,5,1,1,2,9,3,0
3811333298,7,4,4,4,6,3,7,5,2,3,3,7,4,3,0
4628302670,7,4,7,4,5,3,7,5,2,3,3,7,4,3,0
3840200435,7,4,3,4,3,3,7,5,1,3,3,7,4,3,0
7264425014,2,9,2,9,2,3,7,9,5,1,1,2,9,3,0
3795181953,7,4,5,4,4,3,7,5,8,3,3,7,4,3,0
9033651142,7,4,6,4,5,3,7,5,8,3,3,7,4,3,0
292013127,7,4,9,4,9,3,7,5,7,3,3,7,4,3,0
1186960160,2,9,2,8,2,3,7,9,5,1,1,2,9,3,0
765167778,7,4,8,4,7,3,7,5,7,3,3,7,4,3,0
8634592245,7,4,7,4,3,3,7,5,2,3,3,7,4,3,0
3678710083,7,4,4,4,5,3,7,5,1,3,3,7,4,3,0
7317248256,7,4,8,4,7,3,7,5,1,3,3,7,4,3,0
6029297390,7,4,5,4,6,3,7,5,0,3,3,7,4,3,0
277917557,2,7,2,6,2,3,7,8,5,1,1,2,7,3,0
1059789631,7,4,4,4,9,3,7,5,7,3,3,7,4,3,0
9796010883,2,7,2,8,2,3,7,0,5,1,1,2,7,3,0
5132249654,7,4,5,4,5,3,7,5,0,3,3,7,4,3,0
7982591950,7,4,7,4,7,3,7,5,8,3,3,7,4,3,0
1338435294,7,4,7,4,7,3,7,5,8,3,3,7,4,3,0
2959425295,2,9,2,9,2,3,7,1,5,1,1,2,9,3,0
1861604605,7,4,4,4,3,3,7,5,3,3,3,7,4,3,0
5440901842,7,4,6,4,5,3,7,5,7,3,3,7,4,3,0
4785726304,2,7,2,6,2,3,7,1,5,1,1,2,7,3,0
